index,task_time_frames,task_time_seconds,v_max,task_path,task_time
183,39,3.9000000000000004,23.643224140907176,53.394651203970966,0.5790638419088764
184,59,5.9,41.67496944991596,114.14943514150664,0.4642441768707756
185,31,3.1,19.521587575741783,16.129867802398415,0.2665348369786105
186,54,5.4,28.831163468511175,95.87723116664807,0.6158281759260336
187,53,5.300000000000001,123.1108811076256,123.29549271472847,0.18896218029562917
188,40,4.0,17.231224936386464,50.26687843342549,0.7292992607751148
189,50,5.0,23.614190070724515,66.9941873960917,0.5674061841244105
190,46,4.6000000000000005,23.17141449998664,86.11485795416412,0.8079187955657303
191,41,4.1000000000000005,17.435141161179537,30.544858678737057,0.42729596867200076
192,62,6.2,102.81914361979607,145.23580032809673,0.22782847882684354
193,37,3.7,24.009725022163337,50.771918093173305,0.5715242474670196
194,46,4.6000000000000005,17.45281192563632,48.627247463144975,0.6056984283048237
195,50,5.0,15.279911162033269,58.61317420324392,0.767192604481666
196,33,3.3000000000000003,21.746723390004973,37.18278670014507,0.5181245431408187
197,36,3.6,19.07445503033247,48.625925386934725,0.7081304013609516
198,31,3.1,22.182574818961346,45.33725815097239,0.6592977642831376
199,59,5.9,25.144571472296988,88.69213267596345,0.5978453391776791
200,40,4.0,19.333232651919708,51.94873360482646,0.6717543638475297
201,42,4.2,20.670790271166954,23.623219563291357,0.27210261498049687
202,41,4.1000000000000005,31.457054931146644,25.253218196738285,0.19580095863650093
203,67,6.7,25.715502625481445,110.79617355387754,0.643065102102575
204,42,4.2,38.295530263698815,80.70462146271551,0.5017657656190233
205,50,5.0,18.337533077672408,59.770816746423954,0.6518959392547766
206,49,4.9,20.901119033401905,60.10279308778596,0.586852604435317
207,34,3.4000000000000004,6.186308100564936,22.104033014717835,1.0
208,44,4.4,17.400838241467547,28.989239638031346,0.3786290903157305
209,62,6.2,25.043680850094294,87.19830278570858,0.5615884689226405
210,50,5.0,17.133634343159418,62.96557657500908,0.7349938175860279
211,63,6.300000000000001,21.799872006045494,95.50783440661304,0.695415721300165
212,43,4.3,13.243898714390845,39.66223168014128,0.6964546474002108
213,43,4.3,36.72114587637315,119.20985888440745,0.7549661737056875
214,44,4.4,21.87310867988908,42.61294433517778,0.4427701712597114
215,35,3.5,22.564165345893283,59.72669754874042,0.7562775075709754
216,57,5.7,27.857147234699756,108.87042686035213,0.6856436061762063
217,42,4.2,20.934175825274814,59.485306821691694,0.6765572434802575
218,61,6.1000000000000005,23.876820444935873,86.41956423332104,0.5933428912892955
219,43,4.3,9.49303642840917,21.234150909420833,0.5201891583729443
220,63,6.300000000000001,22.739583243084493,105.05818473661252,0.7333424786584988
221,59,5.9,38.01849246548506,115.12755199313214,0.5132540282424547
